transect_id,x1,y1,x2,y2,mid_x,mid_y,mid_lon,mid_lat,lon1,lat1,lon2,lat2
756,16162950.0000003,-4595378.108108108,16164149.9999997,-4595378.108108108,16163550.0,-4595378.108108108,145.1996401063009,-38.112836473651335,145.1942502145989,-38.112836473651335,145.20502999800294,-38.112836473651335
757,16162950.0000003,-4595428.198198198,16164149.9999997,-4595428.198198198,16163550.0,-4595428.198198198,145.1996401063009,-38.11319050532098,145.1942502145989,-38.11319050532098,145.20502999800294,-38.11319050532098
758,16162950.0000003,-4595478.288288289,16164149.9999997,-4595478.288288289,16163550.0,-4595478.288288289,145.1996401063009,-38.11354453527454,145.1942502145989,-38.11354453527454,145.20502999800294,-38.11354453527454
759,16162950.0000003,-4595528.378378378,16164149.9999997,-4595528.378378378,16163550.0,-4595528.378378378,145.1996401063009,-38.113898563512016,145.1942502145989,-38.113898563512016,145.20502999800294,-38.113898563512016
760,16163578.468468469,-4596149.9999997,16163578.468468469,-4594950.0000003,16163578.468468469,-4595550.0,145.1998958429043,-38.114051380926,145.1998958429043,-38.118291936609374,145.1998958429043,-38.10981057901373
761,16163010.0000003,-4595568.558558558,16164209.9999997,-4595568.558558558,16163610.0,-4595568.558558558,145.20017909547136,-38.11418254895132,145.19478920376935,-38.11418254895132,145.2055689871734,-38.11418254895132
762,16163010.0000003,-4595618.6486486485,16164209.9999997,-4595618.6486486485,16163610.0,-4595618.6486486485,145.20017909547136,-38.11453657409613,145.19478920376935,-38.11453657409613,145.2055689871734,-38.11453657409613
763,16163010.0000003,-4595668.738738739,16164209.9999997,-4595668.738738739,16163610.0,-4595668.738738739,145.20017909547136,-38.11489059752485,145.19478920376935,-38.11489059752485,145.2055689871734,-38.11489059752485
764,16163010.0000003,-4595718.828828828,16164209.9999997,-4595718.828828828,16163610.0,-4595718.828828828,145.20017909547136,-38.11524461923746,145.19478920376935,-38.11524461923746,145.2055689871734,-38.11524461923746
765,16163010.0000003,-4595768.918918919,16164209.9999997,-4595768.918918919,16163610.0,-4595768.918918919,145.20017909547136,-38.11559863923396,145.19478920376935,-38.11559863923396,145.2055689871734,-38.11559863923396
766,16163010.0000003,-4595819.009009009,16164209.9999997,-4595819.009009009,16163610.0,-4595819.009009009,145.20017909547136,-38.115952657514356,145.19478920376935,-38.115952657514356,145.2055689871734,-38.115952657514356
767,16163010.0000003,-4595869.099099099,16164209.9999997,-4595869.099099099,16163610.0,-4595869.099099099,145.20017909547136,-38.11630667407863,145.19478920376935,-38.11630667407863,145.2055689871734,-38.11630667407863
768,16162980.0000003,-4595889.189189189,16164179.9999997,-4595889.189189189,16163580.0,-4595889.189189189,145.19990960088614,-38.11644866225442,145.1945197091841,-38.11644866225442,145.20529949258815,-38.11644866225442
769,16162980.0000003,-4595939.27927928,16164179.9999997,-4595939.27927928,16163580.0,-4595939.27927928,145.19990960088614,-38.116802676414274,145.1945197091841,-38.116802676414274,145.20529949258815,-38.116802676414274
770,16163599.369369367,-4596569.9999997,16163599.369369367,-4595370.0000003,16163599.369369367,-4595970.0,145.2000835988916,-38.117019795760406,145.2000835988916,-38.12126017907825,145.2000835988916,-38.112779166207424
771,16163649.45945946,-4596569.9999997,16163649.45945946,-4595370.0000003,16163649.45945946,-4595970.0,145.20053356582673,-38.117019795760406,145.20053356582673,-38.12126017907825,145.20053356582673,-38.112779166207424
772,16163699.54954955,-4596569.9999997,16163699.54954955,-4595370.0000003,16163699.54954955,-4595970.0,145.20098353276182,-38.117019795760406,145.20098353276182,-38.12126017907825,145.20098353276182,-38.112779166207424
773,16164329.9999997,-4595950.360360361,16163130.0000003,-4595950.360360361,16163730.0,-4595950.360360361,145.20125707381231,-38.116880992264576,145.20664696551435,-38.116880992264576,145.19586718211028,-38.116880992264576
774,16163769.72972973,-4596539.9999997,16163769.72972973,-4595340.0000003,16163769.72972973,-4595940.0,145.20161397204683,-38.11680777013066,145.20161397204683,-38.12104816576048,145.20161397204683,-38.11256712826616
775,16163819.81981982,-4596539.9999997,16163819.81981982,-4595340.0000003,16163819.81981982,-4595940.0,145.20206393898192,-38.11680777013066,145.20206393898192,-38.12104816576048,145.20206393898192,-38.11256712826616
776,16163250.0000003,-4595959.90990991,16164449.9999997,-4595959.90990991,16163850.0,-4595959.90990991,145.20233505215324,-38.11694848390559,145.19694516045124,-38.11694848390559,145.20772494385528,-38.11694848390559
777,16163250.0000003,-4596010.0,16164449.9999997,-4596010.0,16163850.0,-4596010.0,145.20233505215324,-38.117302495642484,145.19694516045124,-38.117302495642484,145.20772494385528,-38.117302495642484
778,16163250.0000003,-4596060.09009009,16164449.9999997,-4596060.09009009,16163850.0,-4596060.09009009,145.20233505215324,-38.117656505663234,145.19694516045124,-38.117656505663234,145.20772494385528,-38.117656505663234
779,16163829.81981982,-4595490.0000003,16163829.81981982,-4596689.9999997,16163829.81981982,-4596090.0,145.20215377051034,-38.1178678921235,145.20215377051034,-38.11362731181683,145.20215377051034,-38.122108226193234
780,16163190.0000003,-4596100.27027027,16164389.9999997,-4596100.27027027,16163790.0,-4596100.27027027,145.2017960629828,-38.11794047648981,145.19640617128078,-38.11794047648981,145.20718595468483,-38.11794047648981
781,16163277.027314471,-4596375.665398096,16164362.972685529,-4595865.055322626,16163820.0,-4596120.360360361,145.20206555756803,-38.11808246148899,145.1971879509453,-38.11988678403455,145.2069431641907,-38.11627809436033
782,16163799.54954955,-4595550.0000003,16163799.54954955,-4596749.9999997,16163799.54954955,-4596150.0,145.20188184804596,-38.11829193661149,145.20188184804596,-38.11405138092812,145.20188184804596,-38.12253224605705
783,16163190.0000003,-4596190.540540541,16164389.9999997,-4596190.540540541,16163790.0,-4596190.540540541,145.2017960629828,-38.11857845176346,145.19640617128078,-38.11857845176346,145.20718595468483,-38.11857845176346
784,16163759.369369367,-4595610.0000003,16163759.369369367,-4596809.9999997,16163759.369369367,-4596210.0,145.2015209033462,-38.11871597863711,145.2015209033462,-38.114475447577114,145.2015209033462,-38.1229562634584
785,16164329.9999997,-4596189.27927928,16163130.0000003,-4596189.27927928,16163730.0,-4596189.27927928,145.20125707381231,-38.11856953797569,145.20664696551435,-38.11856953797569,145.19586718211028,-38.11856953797569
786,16164329.9999997,-4596139.189189189,16163130.0000003,-4596139.189189189,16163730.0,-4596139.189189189,145.20125707381231,-38.11821553238111,145.20664696551435,-38.11821553238111,145.19586718211028,-38.11821553238111
787,16163699.0990991,-4595520.0000003,16163699.0990991,-4596719.9999997,16163699.0990991,-4596120.0,145.20097948629657,-38.11807991467529,145.20097948629657,-38.11383934668025,145.20097948629657,-38.122320236432955
788,16163649.00900901,-4595520.0000003,16163649.00900901,-4596719.9999997,16163649.00900901,-4596120.0,145.20052951936148,-38.11807991467529,145.20052951936148,-38.11383934668025,145.20052951936148,-38.122320236432955
789,16163040.0000003,-4596161.081081081,16164239.9999997,-4596161.081081081,16163640.0,-4596161.081081081,145.2004485900566,-38.11837025086467,145.1950586983546,-38.11837025086467,145.20583848175863,-38.11837025086467
790,16163040.0000003,-4596211.171171172,16164239.9999997,-4596211.171171172,16163640.0,-4596211.171171172,145.2004485900566,-38.1187242557092,145.1950586983546,-38.1187242557092,145.20583848175863,-38.1187242557092
791,16163618.738738738,-4595640.0000003,16163618.738738738,-4596839.9999997,16163618.738738738,-4596240.0,145.20025759689707,-38.11892799872653,145.20025759689707,-38.11468747997825,145.20025759689707,-38.12316827123564
792,16163010.0000003,-4596281.351351352,16164209.9999997,-4596281.351351352,16163610.0,-4596281.351351352,145.20017909547136,-38.1192202416245,145.19478920376935,-38.1192202416245,145.2055689871734,-38.1192202416245
793,16163010.0000003,-4596331.441441442,16164209.9999997,-4596331.441441442,16163610.0,-4596331.441441442,145.20017909547136,-38.119574242348385,145.19478920376935,-38.119574242348385,145.2055689871734,-38.119574242348385
794,16163010.0000003,-4596381.531531531,16164209.9999997,-4596381.531531531,16163610.0,-4596381.531531531,145.20017909547136,-38.1199282413561,145.19478920376935,-38.1199282413561,145.2055689871734,-38.1199282413561
795,16163010.0000003,-4596431.621621622,16164209.9999997,-4596431.621621622,16163610.0,-4596431.621621622,145.20017909547136,-38.12028223864764,145.19478920376935,-38.12028223864764,145.2055689871734,-38.12028223864764
796,16163010.0000003,-4596481.711711712,16164209.9999997,-4596481.711711712,16163610.0,-4596481.711711712,145.20017909547136,-38.120636234223,145.19478920376935,-38.120636234223,145.2055689871734,-38.120636234223
797,16163010.0000003,-4596531.801801802,16164209.9999997,-4596531.801801802,16163610.0,-4596531.801801802,145.20017909547136,-38.120990228082164,145.19478920376935,-38.120990228082164,145.2055689871734,-38.120990228082164
798,16163568.108108109,-4595940.0000003,16163568.108108109,-4597139.9999997,16163568.108108109,-4596540.0,145.1998027742037,-38.12104816576259,145.1998027742037,-38.11680777013278,145.1998027742037,-38.12528831514879
799,16163548.018018018,-4595970.0000003,16163548.018018018,-4597169.9999997,16163548.018018018,-4596570.0,145.19962230185382,-38.121260179080366,145.19962230185382,-38.11701979576252,145.19962230185382,-38.125500316154145
800,16162920.0000003,-4596592.072072072,16164119.9999997,-4596592.072072072,16163520.0,-4596592.072072072,145.19937061171566,-38.12141616446163,145.19398072001366,-38.12141616446163,145.20476050341767,-38.12141616446163
801,16163477.837837838,-4596000.0000003,16163477.837837838,-4597199.9999997,16163477.837837838,-4596600.0,145.19899186256885,-38.12147219178253,145.19899186256885,-38.117231820776674,145.19899186256885,-38.12571231654387
802,16162830.0000003,-4596602.252252252,16164029.9999997,-4596602.252252252,16163430.0,-4596602.252252252,145.19856212795997,-38.12148810862722,145.19317223625794,-38.12148810862722,145.20395201966198,-38.12148810862722
803,16162830.0000003,-4596652.342342342,16164029.9999997,-4596652.342342342,16163430.0,-4596652.342342342,145.19856212795997,-38.12184209835641,145.19317223625794,-38.12184209835641,145.20395201966198,-38.12184209835641
804,16163472.432432432,-4597259.9999997,16163472.432432432,-4596060.0000003,16163472.432432432,-4596660.0,145.19894330498593,-38.12189621534003,145.19894330498593,-38.12613631547643,145.19894330498593,-38.11765586895823
805,16162920.0000003,-4596662.522522522,16164119.9999997,-4596662.522522522,16163520.0,-4596662.522522522,145.19937061171566,-38.12191404210232,145.19398072001366,-38.12191404210232,145.20476050341767,-38.12191404210232
806,16162920.0000003,-4596712.612612613,16164119.9999997,-4596712.612612613,16163520.0,-4596712.612612613,145.19937061171566,-38.12226802976651,145.19398072001366,-38.12226802976651,145.20476050341767,-38.12226802976651
807,16164089.9999997,-4596707.297297297,16162890.0000003,-4596707.297297297,16163490.0,-4596707.297297297,145.19910111713043,-38.122230466408716,145.20449100883246,-38.122230466408716,145.1937112254284,-38.122230466408716
808,16163457.207207208,-4596090.0000003,16163457.207207208,-4597289.9999997,16163457.207207208,-4596690.0,145.19880653446072,-38.12210822619536,145.19880653446072,-38.11786789212561,145.19880653446072,-38.126348314019246
809,16163407.117117116,-4596090.0000003,16163407.117117116,-4597289.9999997,16163407.117117116,-4596690.0,145.19835656752556,-38.12210822619536,145.19835656752556,-38.11786789212561,145.19835656752556,-38.126348314019246
810,16162800.0000003,-4596732.972972973,16163999.9999997,-4596732.972972973,16163400.0,-4596732.972972973,145.19829263337473,-38.12241191634807,145.1929027416727,-38.12241191634807,145.20368252507674,-38.12241191634807
811,16162800.0000003,-4596783.063063063,16163999.9999997,-4596783.063063063,16163400.0,-4596783.063063063,145.19829263337473,-38.12276590159844,145.1929027416727,-38.12276590159844,145.20368252507674,-38.12276590159844
812,16162800.0000003,-4596833.153153153,16163999.9999997,-4596833.153153153,16163400.0,-4596833.153153153,145.19829263337473,-38.123119885132596,145.1929027416727,-38.123119885132596,145.20368252507674,-38.123119885132596
813,16162770.0000003,-4596853.243243244,16163969.9999997,-4596853.243243244,16163370.0,-4596853.243243244,145.19802313878947,-38.12326186006068,145.19263324708746,-38.12326186006068,145.2034130304915,-38.12326186006068
814,16162770.0000003,-4596903.333333333,16163969.9999997,-4596903.333333333,16163370.0,-4596903.333333333,145.19802313878947,-38.123615841190265,145.19263324708746,-38.123615841190265,145.2034130304915,-38.123615841190265
815,16163393.423423424,-4597529.9999997,16163393.423423424,-4596330.0000003,16163393.423423424,-4596930.0,145.19823355498218,-38.12380429087575,145.19823355498218,-38.128044280198814,145.19823355498218,-38.11956405530329
816,16162800.0000003,-4596973.513513514,16163999.9999997,-4596973.513513514,16163400.0,-4596973.513513514,145.19829263337473,-38.124111793878946,145.1929027416727,-38.124111793878946,145.20368252507674,-38.124111793878946
817,16162800.0000003,-4597023.603603603,16163999.9999997,-4597023.603603603,16163400.0,-4597023.603603603,145.19829263337473,-38.12446577088772,145.1929027416727,-38.12446577088772,145.20368252507674,-38.12446577088772
818,16162800.0000003,-4597073.693693694,16163999.9999997,-4597073.693693694,16163400.0,-4597073.693693694,145.19829263337473,-38.12481974618026,145.1929027416727,-38.12481974618026,145.20368252507674,-38.12481974618026
819,16162770.0000003,-4597093.783783784,16163969.9999997,-4597093.783783784,16163370.0,-4597093.783783784,145.19802313878947,-38.12496171780278,145.19263324708746,-38.12496171780278,145.2034130304915,-38.12496171780278
820,16163336.126126124,-4596510.0000003,16163336.126126124,-4597709.9999997,16163336.126126124,-4597110.0,145.19771884460312,-38.12507631352991,145.19771884460312,-38.12083615183133,145.19771884460312,-38.1293162289764
821,16163286.036036037,-4596510.0000003,16163286.036036037,-4597709.9999997,16163286.036036037,-4597110.0,145.19726887766805,-38.12507631352991,145.19726887766805,-38.12083615183133,145.19726887766805,-38.1293162289764
822,16163849.9999997,-4597095.945945946,16162650.0000003,-4597095.945945946,16163250.0,-4597095.945945946,145.19694516044854,-38.12497699724345,145.20233505215057,-38.12497699724345,145.1915552687465,-38.12497699724345
823,16163215.855855856,-4596480.0000003,16163215.855855856,-4597679.9999997,16163215.855855856,-4597080.0,145.19663843838308,-38.12486431129328,145.19663843838308,-38.120624137282334,145.19663843838308,-38.129104239052594
824,16163165.765765766,-4596480.0000003,16163165.765765766,-4597679.9999997,16163165.765765766,-4597080.0,145.19618847144795,-38.12486431129328,145.19618847144795,-38.120624137282334,145.19618847144795,-38.129104239052594
825,16163115.675675675,-4596480.0000003,16163115.675675675,-4597679.9999997,16163115.675675675,-4597080.0,145.19573850451283,-38.12486431129328,145.19573850451283,-38.120624137282334,145.19573850451283,-38.129104239052594
826,16162500.0000003,-4597114.414414414,16163699.9999997,-4597114.414414414,16163100.0,-4597114.414414414,145.19559768752237,-38.125107509002255,145.19020779582033,-38.125107509002255,145.20098757922437,-38.125107509002255
827,16163075.495495496,-4596540.0000003,16163075.495495496,-4597739.9999997,16163075.495495496,-4597140.0,145.1953775598131,-38.1252883151509,145.1953775598131,-38.12104816576471,145.1953775598131,-38.129528218284555
828,16163025.405405406,-4596540.0000003,16163025.405405406,-4597739.9999997,16163025.405405406,-4597140.0,145.194927592878,-38.1252883151509,145.194927592878,-38.12104816576471,145.194927592878,-38.129528218284555
829,16162975.315315315,-4596540.0000003,16162975.315315315,-4597739.9999997,16162975.315315315,-4597140.0,145.19447762594288,-38.1252883151509,145.19447762594288,-38.12104816576471,145.19447762594288,-38.129528218284555
830,16163549.9999997,-4597115.225225225,16162350.0000003,-4597115.225225225,16162950.0,-4597115.225225225,145.1942502145962,-38.125113238781445,145.1996401062982,-38.125113238781445,145.18886032289416,-38.125113238781445
831,16162994.864864863,-4597709.9999997,16162994.864864863,-4596510.0000003,16162994.864864863,-4597110.0,145.19465324253446,-38.12507631352991,145.19465324253446,-38.1293162289764,145.19465324253446,-38.12083615183133
832,16163639.9999997,-4597105.045045045,16162440.0000003,-4597105.045045045,16163040.0,-4597105.045045045,145.1950586983519,-38.12504129818793,145.20044859005392,-38.12504129818793,145.18966880664988,-38.12504129818793
833,16163639.9999997,-4597054.954954955,16162440.0000003,-4597054.954954955,16163040.0,-4597054.954954955,145.1950586983519,-38.12468732396959,145.20044859005392,-38.12468732396959,145.18966880664988,-38.12468732396959
834,16162994.864864863,-4596450.0000003,16162994.864864863,-4597649.9999997,16162994.864864863,-4597050.0,145.19465324253446,-38.124652308441036,145.19465324253446,-38.120412122117735,145.19465324253446,-38.12889224851314
835,16162944.774774777,-4596450.0000003,16162944.774774777,-4597649.9999997,16162944.774774777,-4597050.0,145.19420327559936,-38.124652308441036,145.19420327559936,-38.120412122117735,145.19420327559936,-38.12889224851314
836,16162894.684684685,-4596450.0000003,16162894.684684685,-4597649.9999997,16162894.684684685,-4597050.0,145.19375330866424,-38.124652308441036,145.19375330866424,-38.120412122117735,145.19375330866424,-38.12889224851314
837,16162874.594594594,-4596420.0000003,16162874.594594594,-4597619.9999997,16162874.594594594,-4597020.0,145.19357283631436,-38.124440304973156,145.19357283631436,-38.12020010633753,145.19357283631436,-38.128680257358035
838,16162824.504504504,-4596420.0000003,16162824.504504504,-4597619.9999997,16162824.504504504,-4597020.0,145.19312286937927,-38.124440304973156,145.19312286937927,-38.12020010633753,145.19312286937927,-38.128680257358035
839,16162774.414414415,-4596420.0000003,16162774.414414415,-4597619.9999997,16162774.414414415,-4597020.0,145.19267290244414,-38.124440304973156,145.19267290244414,-38.12020010633753,145.19267290244414,-38.128680257358035
840,16163339.9999997,-4597004.324324325,16162140.0000003,-4597004.324324325,16162740.0,-4597004.324324325,145.19236375249952,-38.12432952814146,145.19775364420155,-38.12432952814146,145.1869738607975,-38.12432952814146
841,16162704.234234234,-4596390.0000003,16162704.234234234,-4597589.9999997,16162704.234234234,-4596990.0,145.19204246315917,-38.124228300889655,145.19204246315917,-38.11998808994172,145.19204246315917,-38.12846826558727
842,16163279.9999997,-4596964.144144144,16162080.0000003,-4596964.144144144,16162680.0,-4596964.144144144,145.19182476332907,-38.12404558216158,145.1972146550311,-38.12404558216158,145.18643487162703,-38.12404558216158
843,16163279.9999997,-4596914.054054054,16162080.0000003,-4596914.054054054,16162680.0,-4596914.054054054,145.19182476332907,-38.12369160311554,145.1972146550311,-38.12369160311554,145.18643487162703,-38.12369160311554
844,16162050.0000003,-4596906.036036036,16163249.9999997,-4596906.036036036,16162650.0,-4596906.036036036,145.19155526874383,-38.123634940842706,145.18616537704182,-38.123634940842706,145.19694516044584,-38.123634940842706
845,16162623.873873876,-4596330.0000003,16162623.873873876,-4597529.9999997,16162623.873873876,-4596930.0,145.1913205737597,-38.12380429087575,145.1913205737597,-38.11956405530329,145.1913205737597,-38.128044280198814
846,16161990.0000003,-4596946.216216216,16163189.9999997,-4596946.216216216,16162590.0,-4596946.216216216,145.19101627957335,-38.123918888419645,145.18562638787134,-38.123918888419645,145.19640617127538,-38.123918888419645
847,16162583.693693694,-4596390.0000003,16162583.693693694,-4597589.9999997,16162583.693693694,-4596990.0,145.19095962905996,-38.124228300889655,145.19095962905996,-38.11998808994172,145.19095962905996,-38.12846826558727
848,16162533.603603603,-4596390.0000003,16162533.603603603,-4597589.9999997,16162533.603603603,-4596990.0,145.1905096621248,-38.124228300889655,145.1905096621248,-38.11998808994172,145.1905096621248,-38.12846826558727
849,16162513.513513513,-4596420.0000003,16162513.513513513,-4597619.9999997,16162513.513513513,-4597020.0,145.19032918977496,-38.124440304973156,145.19032918977496,-38.12020010633753,145.19032918977496,-38.128680257358035
850,16163069.9999997,-4597013.423423423,16161870.0000003,-4597013.423423423,16162470.0,-4597013.423423423,145.18993830123242,-38.124393829656185,145.19532819293443,-38.124393829656185,145.18454840953038,-38.124393829656185
851,16162443.333333334,-4596390.0000003,16162443.333333334,-4597589.9999997,16162443.333333334,-4596990.0,145.18969875049,-38.124228300889655,145.18969875049,-38.11998808994172,145.18969875049,-38.12846826558727
852,16163009.9999997,-4596973.243243244,16161810.0000003,-4596973.243243244,16162410.0,-4596973.243243244,145.18939931206194,-38.124109883926394,145.19478920376397,-38.124109883926394,145.18400942035993,-38.124109883926394
853,16162403.153153151,-4596330.0000003,16162403.153153151,-4597529.9999997,16162403.153153151,-4596930.0,145.18933780579022,-38.12380429087575,145.18933780579022,-38.11956405530329,145.18933780579022,-38.128044280198814
854,16162353.063063065,-4596330.0000003,16162353.063063065,-4597529.9999997,16162353.063063065,-4596930.0,145.18888783885515,-38.12380429087575,145.18888783885515,-38.11956405530329,145.18888783885515,-38.128044280198814
855,16161720.0000003,-4596947.027027027,16162919.9999997,-4596947.027027027,16162320.0,-4596947.027027027,145.18859082830622,-38.123924618292115,145.1832009366042,-38.123924618292115,145.19398072000826,-38.123924618292115
856,16162282.882882884,-4596360.0000003,16162282.882882884,-4597559.9999997,16162282.882882884,-4596960.0,145.18825739957018,-38.12401629619052,145.18825739957018,-38.1197760729303,145.18825739957018,-38.12825627320087
857,16162232.792792792,-4596360.0000003,16162232.792792792,-4597559.9999997,16162232.792792792,-4596960.0,145.18780743263503,-38.12401629619052,145.18780743263503,-38.1197760729303,145.18780743263503,-38.12825627320087
858,16162212.702702705,-4596330.0000003,16162212.702702705,-4597529.9999997,16162212.702702705,-4596930.0,145.18762696028517,-38.12380429087575,145.18762696028517,-38.11956405530329,145.18762696028517,-38.128044280198814
859,16162162.612612613,-4596330.0000003,16162162.612612613,-4597529.9999997,16162162.612612613,-4596930.0,145.18717699335005,-38.12380429087575,145.18717699335005,-38.11956405530329,145.18717699335005,-38.128044280198814
860,16162112.522522522,-4596330.0000003,16162112.522522522,-4597529.9999997,16162112.522522522,-4596930.0,145.18672702641496,-38.12380429087575,145.18672702641496,-38.11956405530329,145.18672702641496,-38.128044280198814
861,16162127.567567568,-4597499.9999997,16162127.567567568,-4596300.0000003,16162127.567567568,-4596900.0,145.1868621783541,-38.12359228494538,145.1868621783541,-38.127832286581125,145.1868621783541,-38.11935203706067
862,16162769.9999997,-4596892.342342342,16161570.0000003,-4596892.342342342,16162170.0,-4596892.342342342,145.18724335538005,-38.12353816921888,145.19263324708209,-38.12353816921888,145.18185346367804,-38.12353816921888
863,16162197.747747747,-4597469.9999997,16162197.747747747,-4596270.0000003,16162197.747747747,-4596870.0,145.18749261763907,-38.12338027839938,145.18749261763907,-38.12762029234778,145.18749261763907,-38.11914001820246
864,16162829.9999997,-4596852.162162162,16161630.0000003,-4596852.162162162,16162230.0,-4596852.162162162,145.18778234455053,-38.123254220161265,145.19317223625254,-38.123254220161265,145.1823924528485,-38.123254220161265
865,16162829.9999997,-4596802.072072072,16161630.0000003,-4596802.072072072,16162230.0,-4596802.072072072,145.18778234455053,-38.12290023727841,145.19317223625254,-38.12290023727841,145.1823924528485,-38.12290023727841
866,16162829.9999997,-4596751.981981982,16161630.0000003,-4596751.981981982,16162230.0,-4596751.981981982,145.18778234455053,-38.12254625267932,145.19317223625254,-38.12254625267932,145.1823924528485,-38.12254625267932
867,16162859.9999997,-4596731.891891892,16161660.0000003,-4596731.891891892,16162260.0,-4596731.891891892,145.18805183913577,-38.12240427635972,145.19344173083778,-38.12240427635972,145.18266194743376,-38.12240427635972
868,16162859.9999997,-4596681.801801802,16161660.0000003,-4596681.801801802,16162260.0,-4596681.801801802,145.18805183913577,-38.12205028935608,145.19344173083778,-38.12205028935608,145.18266194743376,-38.12205028935608
869,16162231.711711712,-4596060.0000003,16162231.711711712,-4597259.9999997,16162231.711711712,-4596660.0,145.18779772111844,-38.12189621534003,145.18779772111844,-38.11765586895823,145.18779772111844,-38.12613631547643
870,16162181.621621622,-4596060.0000003,16162181.621621622,-4597259.9999997,16162181.621621622,-4596660.0,145.18734775418335,-38.12189621534003,145.18734775418335,-38.11765586895823,145.18734775418335,-38.12613631547643
871,16162739.9999997,-4596651.531531531,16161540.0000003,-4596651.531531531,16162140.0,-4596651.531531531,145.18697386079484,-38.1218363683205,145.19236375249682,-38.1218363683205,145.1815839690928,-38.1218363683205
872,16162168.55855856,-4597229.9999997,16162168.55855856,-4596030.0000003,16162168.55855856,-4596630.0,145.18723040669127,-38.12168420386909,145.18723040669127,-38.12592431631796,145.18723040669127,-38.117443845175245
873,16162799.9999997,-4596611.351351352,16161600.0000003,-4596611.351351352,16162200.0,-4596611.351351352,145.1875128499653,-38.12155241264445,145.19290274166733,-38.12155241264445,145.18212295826325,-38.12155241264445
874,16162799.9999997,-4596561.261261261,16161600.0000003,-4596561.261261261,16162200.0,-4596561.261261261,145.1875128499653,-38.1211984215108,145.19290274166733,-38.1211984215108,145.18212295826325,-38.1211984215108
875,16162799.9999997,-4596511.171171172,16161600.0000003,-4596511.171171172,16162200.0,-4596511.171171172,145.1875128499653,-38.12084442866098,145.19290274166733,-38.12084442866098,145.18212295826325,-38.12084442866098
876,16162218.91891892,-4597079.9999997,16162218.91891892,-4595880.0000003,16162218.91891892,-4596480.0,145.18768280150556,-38.12062413728022,145.18768280150556,-38.12486431129117,145.18768280150556,-38.11638371702654
877,16162239.00900901,-4597049.9999997,16162239.00900901,-4595850.0000003,16162239.00900901,-4596450.0,145.1878632738554,-38.12041212211562,145.1878632738554,-38.12465230843892,145.1878632738554,-38.11617168955003
878,16162859.9999997,-4596420.900900901,16161660.0000003,-4596420.900900901,16162260.0,-4596420.900900901,145.18805183913577,-38.12020647318462,145.19344173083778,-38.12020647318462,145.18266194743376,-38.12020647318462
879,16162859.9999997,-4596370.810810811,16161660.0000003,-4596370.810810811,16162260.0,-4596370.810810811,145.18805183913577,-38.11985247552577,145.19344173083778,-38.11985247552577,145.18266194743376,-38.11985247552577
880,16162269.27927928,-4596929.9999997,16162269.27927928,-4595730.0000003,16162269.27927928,-4596330.0,145.1881351963198,-38.11956405530117,145.1881351963198,-38.12380429087364,145.1881351963198,-38.115323573488205
881,16162451.922785625,-4596915.174838325,16162186.815953117,-4595744.825161675,16162319.36936937,-4596330.0,145.1885851632549,-38.11956405530117,145.18977591085275,-38.123699523546236,145.18739441565708,-38.115428352833796
882,16162919.9999997,-4596280.540540541,16161720.0000003,-4596280.540540541,16162320.0,-4596280.540540541,145.18859082830622,-38.11921451138283,145.19398072000826,-38.11921451138283,145.1832009366042,-38.11921451138283
883,16162310.45045045,-4595640.0000003,16162310.45045045,-4596839.9999997,16162310.45045045,-4596240.0,145.18850504324308,-38.11892799872653,145.18850504324308,-38.11468747997825,145.18850504324308,-38.12316827123564
884,16162260.36036036,-4595640.0000003,16162260.36036036,-4596839.9999997,16162260.36036036,-4596240.0,145.18805507630793,-38.11892799872653,145.18805507630793,-38.11468747997825,145.18805507630793,-38.12316827123564
885,16162829.9999997,-4596220.27027027,16161630.0000003,-4596220.27027027,16162230.0,-4596220.27027027,145.18778234455053,-38.11878856216044,145.19317223625254,-38.11878856216044,145.1823924528485,-38.11878856216044
886,16162239.81981982,-4596779.9999997,16162239.81981982,-4595580.0000003,16162239.81981982,-4596180.0,145.18787055749283,-38.1185039579321,145.18787055749283,-38.12274425506553,145.18787055749283,-38.1142634145604
887,16162859.9999997,-4596150.09009009,16161660.0000003,-4596150.09009009,16162260.0,-4596150.09009009,145.18805183913577,-38.11829257331308,145.19344173083778,-38.11829257331308,145.18266194743376,-38.11829257331308
888,16162240.0,-4595520.0000003,16162240.0,-4596719.9999997,16162240.0,-4596120.0,145.18787217607894,-38.11807991467529,145.18787217607894,-38.11383934668025,145.18787217607894,-38.122320236432955
889,16162829.9999997,-4596079.90990991,16161630.0000003,-4596079.90990991,16162230.0,-4596079.90990991,145.18778234455053,-38.11779658109686,145.19317223625254,-38.11779658109686,145.1823924528485,-38.11779658109686
890,16162752.773020094,-4596402.12779543,16161767.226979906,-4595717.51184421,16162260.0,-4596059.81981982,145.18805183913577,-38.117654595541836,145.19247849449127,-38.1200737997296,145.18362518378024,-38.115235311207684
891,16162859.9999997,-4596009.72972973,16161660.0000003,-4596009.72972973,16162260.0,-4596009.72972973,145.18805183913577,-38.11730058551181,145.19344173083778,-38.11730058551181,145.18266194743376,-38.11730058551181
